total_pnl,max_dd,ending
1655.35,29.11999999999989,2655.35
1590.03,77.73999999999978,2590.0299999999997
1888.6,78.38000000000011,2888.6
1879.56,77.74000000000001,2879.56
1742.93,77.73999999999978,2742.9300000000003
2220.2799999999997,65.34999999999991,3220.2799999999997
1976.5,65.34999999999991,2976.5
1651.1,77.74000000000001,2651.1
1870.72,65.34999999999991,2870.7200000000003
1995.54,77.73999999999978,2995.54
1756.95,29.11999999999989,2756.95
1931.56,65.34999999999991,2931.56
1530.52,77.73999999999978,2530.52
1239.23,67.5799999999997,2239.23
1672.19,77.74000000000001,2672.19
2230.93,77.73999999999978,3230.93
1843.53,65.34999999999991,2843.5299999999997
1814.0,77.74000000000001,2814.0
1920.8799999999999,77.74000000000001,2920.88
1888.75,77.74000000000001,2888.75
2175.77,65.34999999999991,3175.77
2143.05,77.74000000000001,3143.05
1607.47,65.34999999999991,2607.4700000000003
2096.31,77.74000000000001,3096.31
2009.27,86.46999999999935,3009.27
1757.12,65.34999999999991,2757.12
2051.65,85.41000000000008,3051.65
2146.85,65.34999999999991,3146.85
1814.47,65.34999999999991,2814.4700000000003
1888.04,77.74000000000001,2888.04
1501.56,77.73999999999978,2501.56
1755.62,70.73000000000002,2755.62
1995.02,6.670000000000073,2995.02
1859.94,29.11999999999989,2859.94
1780.17,65.34999999999991,2780.17
1990.57,74.23999999999978,2990.5699999999997
2149.71,77.74000000000001,3149.71
1926.93,80.57999999999993,2926.9300000000003
1882.44,77.74000000000001,2882.44
1913.69,90.95000000000005,2913.69
1500.42,90.6400000000001,2500.42
1716.11,29.11999999999989,2716.1099999999997
1690.54,77.74000000000001,2690.54
1917.3899999999999,32.42000000000053,2917.39
1777.6,77.74000000000001,2777.6
2187.85,72.53999999999996,3187.85
1640.88,77.74000000000001,2640.88
2162.57,77.73999999999978,3162.57
1978.28,77.74000000000001,2978.2799999999997
1899.3,29.11999999999989,2899.3
1447.56,65.34999999999991,2447.56
1953.68,29.11999999999989,2953.6800000000003
1227.48,115.98999999999978,2227.48
1827.69,77.74000000000001,2827.69
1704.99,77.73999999999978,2704.99
1789.36,105.13999999999987,2789.3599999999997
2122.65,29.11999999999989,3122.65
2013.84,77.73999999999978,3013.84
1614.81,39.91999999999939,2614.81
1775.34,77.74000000000001,2775.34
1902.75,77.73999999999978,2902.75
1839.05,6.6099999999999,2839.05
1728.25,65.34999999999991,2728.25
1863.05,77.74000000000001,2863.05
1699.05,65.34999999999991,2699.05
2112.62,6.670000000000073,3112.62
2014.94,65.34999999999991,3014.94
1624.93,77.74000000000001,2624.9300000000003
2048.52,77.74000000000001,3048.52
1760.03,77.73999999999978,2760.0299999999997
2022.36,79.57999999999993,3022.3599999999997
1553.43,77.73999999999978,2553.4300000000003
1883.3899999999999,77.73999999999978,2883.39
1856.04,77.73999999999978,2856.04
1796.79,29.120000000000005,2796.79
1661.67,29.15000000000009,2661.67
1712.28,77.73999999999978,2712.2799999999997
1748.07,33.36000000000013,2748.0699999999997
1717.3899999999999,77.73999999999978,2717.39
1741.61,65.35000000000002,2741.6099999999997
1858.98,65.34999999999991,2858.98
1777.45,77.74000000000001,2777.45
1952.97,29.11999999999989,2952.9700000000003
1557.76,65.34999999999991,2557.76
2297.78,65.34999999999991,3297.78
2093.45,77.74000000000001,3093.45
1672.22,125.3599999999999,2672.2200000000003
1718.32,79.57999999999993,2718.3199999999997
1716.54,77.74000000000001,2716.54
1881.3799999999999,66.81999999999971,2881.38
1970.69,65.34999999999991,2970.69
1596.78,77.74000000000001,2596.7799999999997
1736.31,29.11999999999989,2736.31
2020.1,77.74000000000001,3020.1
1575.71,77.73999999999978,2575.71
1534.73,77.74000000000001,2534.73
1849.34,65.34999999999991,2849.34
1783.87,77.74000000000001,2783.87
1966.26,77.74000000000001,2966.26
1945.51,78.8299999999997,2945.51
1743.59,6.670000000000073,2743.59
2009.04,29.11999999999989,3009.04
1733.99,77.73999999999978,2733.99
